,tweet_id,tweet_text,class_label,event,source
570,1110111422376230912,"Thursday’s distribution in Mutare rural in #Zimbabwe has to date reached 384 households with buckets, jerrycans soap &amp; aqua tabs. By today, a total of 561 HH will be reached with the essential supplies to cope during crisis. #cycloneidai",rescue_volunteering_or_donation_effort,cyclone_idai_2019,cyclone_idai_2019_test
463,1108655435693936640,"United Nations humanitarian chief Mark Lowcock yesterday allocated US$20 million from the UNs’ Central Emergency Response Fund (CERF) to ramp up the humanitarian response to tropical #Cyclone-Idai in #Mozambique, #Zimbabwe and #Malawi.  via @NewsDayZimbabwe",caution_and_advice,cyclone_idai_2019,cyclone_idai_2019_test
36,1111578377134243840,"@Cycloneidai As we stand in solidarity with those affected by Cyclone Idai ,donations can be made into Steward Bank Account 1004771423",rescue_volunteering_or_donation_effort,cyclone_idai_2019,cyclone_idai_2019_test
186,1110231109395251203,"As the official death toll from Cyclone Idai rises sharply, the BBCs @Pumza_Fihlani witnesses the trail of destruction that has left thousands in Mozambique stranded and homeless [tap to expand]",injured_or_dead_people,cyclone_idai_2019,cyclone_idai_2019_dev
35,1106879581737365505,#CycloneIdai Lets keep praying for our neighbouring country and accummulate any form of aid we can to assist in the process @UNOCHA @UN #TropicalCycloneIdai #Mozambique #MozambiqueFloods2019 #panenyaya #kulendabala,sympathy_and_support,cyclone_idai_2019,cyclone_idai_2019_test
173,1116326233921458176,CYCLONE RESPONSE - ἟8἞A Ambassador Sofia Calltorp in #Chimanimani w/ World Food Programme - WFP to deliver supplies to people still cut off by #CycloneIdai and to get first hand impression of the damages,rescue_volunteering_or_donation_effort,cyclone_idai_2019,cyclone_idai_2019_dev
395,1110996877288325122,The death toll from Cyclone Idai is now at least 761 people across Southern Africa. - 446 killed in Mozambique - 259 dead in Zimbabwe - 56 killed in Malawi Mozambique officials now worry that diseases like cholera will emerge from camps where 228k displaced people are staying.,injured_or_dead_people,cyclone_idai_2019,cyclone_idai_2019_test
520,1108565671288455173,"We very much welcome &amp; support @DFID_UK commitment last night of £6m from HMG’s crisis reserve to Malawi &amp; Mozambique. UN estimates 900k people in #Malawi affected by #malawifloods2019. UK aid providing urgently needed food, shelter &amp; clean water",rescue_volunteering_or_donation_effort,cyclone_idai_2019,cyclone_idai_2019_test
279,1107197778642563072,"@Eskom_SA Both HVDC lines (1420 km, total capacity 1400 MW) from the Cahora Bassa hydro plant between Tsongo substation in Mozambique &amp; Apollo substation in Gauteng are down due to the tropical cyclone. Damaged lines inaccessible, Extent of damage unknown. Time to restore lines unknown.",infrastructure_and_utility_damage,cyclone_idai_2019,cyclone_idai_2019_dev
326,1106864476215746560,"We pray for the safety of all citizens especially in areas most affected by #CycloneIdai FOLLOW ZimCitizenNews on Instagram, Twitter and Facebook. To send News or join our Official",sympathy_and_support,cyclone_idai_2019,cyclone_idai_2019_dev
382,1107338202887716865,"1/2 SITREP: #CycloneIdai hitherto Sunday 17 March 2019 16:00 hrs ἟F἟Ctime Cde Hon July Moyo, Minister of Local Government Public Works And National Housing: * Official death toll has risen to 64. * A Zimbabwean Fuel Mogul has donated 10 000L of Fuel",injured_or_dead_people,cyclone_idai_2019,cyclone_idai_2019_dev
306,1117891530503655426,"I’m in Mozambique with @khalsa_aid working on providing much needed aid in villages affected by #CycloneIdai It’s been 4 weeks since the cyclone hit, one of the worst tropical cyclones on record to affect Africa. Partnering with local groups to see how best Khalsa Aid can help",rescue_volunteering_or_donation_effort,cyclone_idai_2019,cyclone_idai_2019_dev
307,1109344132978409472,Rescue efforts analysis @cycloneidai catastrophy.@BBCAfrica visited rescue sites and interviewed the affected @BBCAfrica @Wamagaisa @misazimbabwe #CycloneIdai #Chimanimani #Zimbabwe,rescue_volunteering_or_donation_effort,cyclone_idai_2019,cyclone_idai_2019_dev
338,1108992317015449600,"#CycloneIdai response in #Mozambique: arrived yesterday,@WFP_UNHAS MI-8 helicopter already making a difference in #rescue and #relief. Moving food from #INGC center of operations in Caia, to assist people in #Beira.",rescue_volunteering_or_donation_effort,cyclone_idai_2019,cyclone_idai_2019_dev
294,1109341394668318720,"My heart goes out to all the victims of the #CycloneIdai disaster. It’s sad that more lives have been lost , this is the time we need each other the most. Zimbabweans we can do it. #letsact #togetherwecan",sympathy_and_support,cyclone_idai_2019,cyclone_idai_2019_test
293,1108340956321980417,Donations continue pouring in for the #Cycloneidai relief. Big thank you to Mega Snacks for donating and supporting the cause. #Zifmcares,rescue_volunteering_or_donation_effort,cyclone_idai_2019,cyclone_idai_2019_test
720,1109509509083529216,15 boxes + 6 sacks= 1544kg of food and essential medicines for Young Africa hostel students and on-campus residents ἟2἟F #CycloneIdai,rescue_volunteering_or_donation_effort,cyclone_idai_2019,cyclone_idai_2019_test
100,1107641669829177345,Lets help those in need #CycloneIdaiFeel free to come by at Impact Hub Harare to drop off any donations.Your efforts will go a long in assisting the victims #FutureLeadersHarare #Impactpeople,rescue_volunteering_or_donation_effort,cyclone_idai_2019,cyclone_idai_2019_test
162,1117275807070736385,"Thank You @RwandaGov for cheque donation of USD $200,000 for disaster relief. #Malawi appreciates your kind #African brotherly gesture. #WeWillNotForget @MwNewsAgency @APMutharika @PaulKagame #MalawiFloods2019 #CycloneIdai",rescue_volunteering_or_donation_effort,cyclone_idai_2019,cyclone_idai_2019_dev
65,1117650373165162497,"Tomorrow marks 1 month since #CycloneIdai struck. As we look back on the horrific days that followed, lives continue to be at risk from disease, lack of food, clean water &amp; shelter. Thanks to donors - please continue to stand w/the people of #Mozambique, #Zimbabwe &amp; #Malawi.",rescue_volunteering_or_donation_effort,cyclone_idai_2019,cyclone_idai_2019_test
42,1113341146447712257,@Refugees staff are distributing solar lamps to those affected by #CycloneIdai in #Beira ἟2἟F ὒ6☀️ provide security by giving light at night or when walking home after sunset essentially reducing the risk of assaults. They also enable the youth to study when it gets dark. ᾝ2ἿEὒ6ὍA,rescue_volunteering_or_donation_effort,cyclone_idai_2019,cyclone_idai_2019_dev
183,1108432465503367173,Dear World Leaders: Please make sure all donations for the victims of #CycloneIDAI in Zimbabwe are channelled through reputable charities and NGOs. Our govt uses food &amp; charitable donations for political reasons and it’s already happening now @UNHumanRights @Refugees,rescue_volunteering_or_donation_effort,cyclone_idai_2019,cyclone_idai_2019_dev
774,1109426619624706051,"The situation will get worse before it gets better,” says @unicefchief Aid agencies are barely beginning to see the scale of the damage.” #CycloneIdai #Mozambique",infrastructure_and_utility_damage,cyclone_idai_2019,cyclone_idai_2019_test
69,1108465414638579712,"RT @ShawnGBarber: Canada pledges an initial C$400,000 to help victims of the Cyclone Idai in Mozambique.",rescue_volunteering_or_donation_effort,cyclone_idai_2019,cyclone_idai_2019_test
676,1109745269489438720,"A Chinese rescue team set off from Beijing on Sunday for Mozambique to help with search, rescue, medical care and epidemic prevention efforts in the aftermath of Cyclone Idai, which tore through southern Africa more than a week ago. (file pic: )",rescue_volunteering_or_donation_effort,cyclone_idai_2019,cyclone_idai_2019_test
678,1106832666324860928,"Areas adjacent to this brdge has been completely drowned overnight including a police camp,houses and shops #CycloneIdai",infrastructure_and_utility_damage,cyclone_idai_2019,cyclone_idai_2019_test
495,1106862537260314625,"#CYCLONEIDAI: Trail of destruction in Chipinge FOLLOW ZimCitizenNews on Instagram, Twitter and Facebook. To send News or join our Official ZimCitizenNews WhatsApp group",infrastructure_and_utility_damage,cyclone_idai_2019,cyclone_idai_2019_test
103,1111496349088993282,#CycloneIdai Dead bodies continue to be found. Two of them were today uncovered from this house in Ngangu residential area.@InfoMinZW @parliamentzim @UNZimbabwe @euinzim @NewsDayZimbabwe @DailyNewsZim @HeraldZimbabwe @ZBCNewsonline @ZLHRLawyers @ZimNgo @ZimRights1,injured_or_dead_people,cyclone_idai_2019,cyclone_idai_2019_test
107,1115634961892237312,Gvnt confirms 3.8 magnitude earthquake struck Manicaland shortly before #CycloneIdai ravaged Zimbabwe,caution_and_advice,cyclone_idai_2019,cyclone_idai_2019_test
261,1106882378969112576,"19 killed, Beira city shut off as tropical cyclone slams #Mozambique  #Idai",injured_or_dead_people,cyclone_idai_2019,cyclone_idai_2019_test
422,1106994784219119616,"Why is it each time the president flies out, people die? September 2018 to China - (Cholera Outbreak) November - December 2018 on Annual holiday - (Doctors Strike) 14 January 2019 to Russia, Belarus, etc - (Innocent civilians during Fuel Protests) And now to UAE - #CycloneIdai",injured_or_dead_people,cyclone_idai_2019,cyclone_idai_2019_test
217,1107321964316815360,We are deeply saddened by the tragic loss of lives &amp; injuries caused by #cycloneIdai. #MSF teams have left for #Chimanimani to conduct an assessment to establish the nature of support needed @HeraldZimbabwe @NewsDayZimbabwe @DailyNewsZim @StarFMNews @capitalkfm @healthtimeszim,sympathy_and_support,cyclone_idai_2019,cyclone_idai_2019_test
213,1110693497273806848,A few days ago Tanya’s home was destroyed..their possessions ruined by the mud/rain etc  friends at school gave her some of their old uniforms.. some books &amp; school supplies..as if in defiance today she woke up &amp; went to school to learn ὤFἿE #CycloneIdai #SeeTheInvisible,infrastructure_and_utility_damage,cyclone_idai_2019,cyclone_idai_2019_dev
176,1113108830769082373,"#CycloneIdai Silverstream aid distribution camp co-Director Christine Chideme, is appealing for more vehicles to assist in transportation of aid to victims. Chideme says they have been relying on helicopters and army trucks, but more heavy duty vehicles are required.",rescue_volunteering_or_donation_effort,cyclone_idai_2019,cyclone_idai_2019_test
775,1112704164486959106,"@afreximbank has announced a donation of $1,5 million to victims of #CycloneIdai which recently devastated Mozambique, Zimbabwe and Malawi.  #NewsDayZim @HStvZim",rescue_volunteering_or_donation_effort,cyclone_idai_2019,cyclone_idai_2019_test
10,1117126329370140672,"Post #CycloneIdai there are some smiles and there is hope in the eyes of those affected, giving us even more reason to run #thenextmile to help them recover and build better lives. Donate today:",rescue_volunteering_or_donation_effort,cyclone_idai_2019,cyclone_idai_2019_dev
366,1107501351024631808,Bodies of #CycloneIdai victims pile up at Ngangu Roman Catholic as they wait for burial orders.,injured_or_dead_people,cyclone_idai_2019,cyclone_idai_2019_dev
77,1107350725053595655,"RT @Independent: Cyclone causes deaths of at least 157 people across Mozambique, Malawi and Zimbabwe",injured_or_dead_people,cyclone_idai_2019,cyclone_idai_2019_dev
234,1111653193115668480,BREAKING!!! Army truck runs over people awaiting aid distribution at skyline in Chimanimani. 5 confirmed dead. MTDSRIP. They survived #CycloneIdai only to have their lives taken away in such a grisly manner!!! I wish the injured a quick recovery!!!,injured_or_dead_people,cyclone_idai_2019,cyclone_idai_2019_test
